AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"45,870",1,11.04,14.22,19.57,27.77,36.51,"22,960","29,580","40,700","57,760","75,940",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,"32,020",0.4,10.45,11.7,14.27,17.59,22.43,"21,730","24,330","29,680","36,580","46,660",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,"34,950",0.6,11.18,13.86,15.01,18.63,23.33,"23,260","28,820","31,220","38,750","48,530",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"34,950",0.6,11.18,13.86,15.01,18.63,23.33,"23,260","28,820","31,220","38,750","48,530",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9090,Miscellaneous Personal Care and Service Workers,broad,"30,790",1,10.73,13.47,14.24,16.51,18.17,"22,320","28,010","29,610","34,330","37,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,"30,790",1,10.73,13.47,14.24,16.51,18.17,"22,320","28,010","29,610","34,330","37,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,"46,080",0.2,10.74,12.92,14.71,23.55,39.28,"22,330","26,870","30,600","48,980","81,710",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,"54,880",0.3,14.05,17.48,22.52,29.55,46.05,"29,220","36,360","46,850","61,450","95,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,"54,880",0.3,14.05,17.48,22.52,29.55,46.05,"29,220","36,360","46,850","61,450","95,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"46,890",0.3,13.94,16.12,18.86,25.03,35.17,"29,000","33,520","39,230","52,070","73,160",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"92,320",0.7,22.84,29.56,38.31,51.86,76.98,"47,510","61,490","79,680","107,860","160,120",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,"30,060",0.2,10.07,11.09,13.79,14.73,18.3,"20,940","23,070","28,680","30,640","38,060",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,"26,780",0.2,8.93,10.9,13.12,14.2,16.96,"18,580","22,670","27,280","29,540","35,270",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,"26,770",0.2,8.93,10.9,13.11,14.2,16.94,"18,580","22,670","27,260","29,540","35,230",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,"29,130",1.1,9.15,10.99,13.75,14.94,18.06,"19,020","22,860","28,600","31,080","37,560",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"36,480",0.4,11.01,13.74,15.28,20.37,26.58,"22,900","28,580","31,780","42,370","55,280",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,"36,170",0.5,11,13.78,15.06,18.77,24.44,"22,880","28,660","31,330","39,040","50,830",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,"36,920",0.5,11.03,13.71,16.47,21.8,27.97,"22,940","28,530","34,260","45,340","58,180",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,"31,920",0.2,10.5,11.3,14,16.88,21.85,"21,840","23,500","29,120","35,110","45,460",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,"31,920",0.2,10.5,11.3,14,16.88,21.85,"21,840","23,500","29,120","35,110","45,460",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,"74,770",0.4,14.65,19.01,29.11,43.32,63.3,"30,460","39,540","60,550","90,100","131,660",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,"66,540",1,13.8,18.13,25.16,38.13,60.27,"28,700","37,700","52,340","79,310","125,370",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,"66,540",1,13.8,18.13,25.16,38.13,60.27,"28,700","37,700","52,340","79,310","125,370",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,"69,340",1.2,14.41,18.37,23.96,37.9,60.82,"29,970","38,210","49,840","78,840","126,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,"69,340",1.2,14.41,18.37,23.96,37.9,60.82,"29,970","38,210","49,840","78,840","126,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"93,260",0.8,18.26,23.12,30.25,55.88,98.77,"37,970","48,100","62,910","116,240","205,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"93,260",0.8,18.26,23.12,30.25,55.88,98.77,"37,970","48,100","62,910","116,240","205,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,"46,580",1.4,13.6,15,21.06,26.37,35.68,"28,280","31,200","43,810","54,840","74,220",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,"46,580",1.4,13.6,15,21.06,26.37,35.68,"28,280","31,200","43,810","54,840","74,220",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,"71,110",0.5,14.57,19.22,29.11,39.52,61.71,"30,310","39,980","60,550","82,210","128,350",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"71,110",0.5,14.57,19.22,29.11,39.52,61.71,"30,310","39,980","60,550","82,210","128,350",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"77,750",0.4,15.92,22.71,30.24,47.24,63.44,"33,120","47,230","62,890","98,260","131,960",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"77,750",0.4,15.92,22.71,30.24,47.24,63.44,"33,120","47,230","62,890","98,260","131,960",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"102,750",0.8,21.38,29.76,45.6,62.92,80.92,"44,460","61,900","94,840","130,860","168,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"72,390",0.4,14.72,22.02,29.61,41.16,60.46,"30,620","45,800","61,600","85,610","125,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9000,Other Sales and Related Workers,minor,"53,580",0.9,11.19,13.73,17.59,29.37,48.99,"23,280","28,560","36,590","61,090","101,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9010,"Models, Demonstrators, and Product Promoters",broad,"39,550",5.6,11.44,13.96,15.73,20.07,27.7,"23,790","29,040","32,730","41,750","57,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,"36,990",1.6,11.48,13.96,15.55,19.29,25.68,"23,870","29,040","32,350","40,130","53,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9012,Models,detailed,*,*,*,*,*,*,*,*,*,*,*,*,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9020,Real Estate Brokers and Sales Agents,broad,"66,880",1.7,13.95,17.78,23.45,37.3,59.31,"29,010","36,980","48,770","77,590","123,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,"86,490",4.5,14.65,20.64,29.81,48.56,84.65,"30,470","42,920","62,010","101,000","176,080",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,"61,480",1.8,13.59,17.25,23.24,36.51,49.12,"28,270","35,880","48,340","75,940","102,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,"118,630",0.9,29.95,38.41,49.86,74.57,87.91,"62,300","79,900","103,710","155,110","182,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,"118,630",0.9,29.95,38.41,49.86,74.57,87.91,"62,300","79,900","103,710","155,110","182,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9040,Telemarketers,broad,"30,670",1.3,9.36,11.28,13.9,16.58,21.73,"19,470","23,470","28,910","34,480","45,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,"30,670",1.3,9.36,11.28,13.9,16.58,21.73,"19,470","23,470","28,910","34,480","45,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9090,Miscellaneous Sales and Related Workers,broad,"38,720",0.7,11.19,13.63,14.22,17.98,30.03,"23,270","28,350","29,570","37,410","62,460",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"34,970",2.1,10.02,11.31,14.13,17.68,24.47,"20,850","23,530","29,390","36,770","50,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,"38,840",0.7,11.19,13.63,14.22,18.03,30.3,"23,270","28,350","29,570","37,500","63,030",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,"43,430",0.1,13.47,14.51,18.29,23.31,30.01,"28,010","30,180","38,050","48,490","62,420",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-1000,Supervisors of Office and Administrative Support Workers,minor,"63,380",0.1,17.96,22.83,29.13,36.98,46.93,"37,370","47,490","60,590","76,920","97,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"63,380",0.1,17.96,22.83,29.13,36.98,46.93,"37,370","47,490","60,590","76,920","97,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"63,380",0.1,17.96,22.83,29.13,36.98,46.93,"37,370","47,490","60,590","76,920","97,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,"35,310",0.5,11.13,13.83,14.77,18.16,23.59,"23,150","28,770","30,720","37,770","49,070",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,"34,590",0.5,11.11,13.81,14.5,17.98,22.76,"23,120","28,720","30,150","37,410","47,330",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,"34,590",0.5,11.11,13.81,14.5,17.98,22.76,"23,120","28,720","30,150","37,410","47,330",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,"39,370",2.6,11.39,14.09,18.09,23,28.9,"23,690","29,300","37,630","47,830","60,120",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,"39,370",2.6,11.39,14.09,18.09,23,28.9,"23,690","29,300","37,630","47,830","60,120",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,"49,470",1.4,14.14,17.97,22.6,29.09,36.25,"29,420","37,370","47,000","60,510","75,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,"49,470",1.4,14.14,17.97,22.6,29.09,36.25,"29,420","37,370","47,000","60,510","75,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,"43,340",0.1,13.97,16.93,18.67,23.24,29.18,"29,060","35,210","38,830","48,340","60,700",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3010,Bill and Account Collectors,broad,"41,280",0.6,13.86,14.62,18.13,22.58,28.54,"28,820","30,420","37,700","46,970","59,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,"41,280",0.6,13.86,14.62,18.13,22.58,28.54,"28,820","30,420","37,700","46,970","59,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3020,Billing and Posting Clerks,broad,"42,750",0.3,14.31,17.62,18.43,22.94,28.72,"29,760","36,650","38,330","47,700","59,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,"42,750",0.3,14.31,17.62,18.43,22.94,28.72,"29,760","36,650","38,330","47,700","59,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"45,140",0.2,14,17.67,21.9,23.92,29.8,"29,120","36,750","45,560","49,760","61,980",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"45,140",0.2,14,17.67,21.9,23.92,29.8,"29,120","36,750","45,560","49,760","61,980",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3040,Gambling Cage Workers,broad,"30,770",0.8,10.9,12.5,14.12,17.12,18.21,"22,660","26,000","29,360","35,620","37,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,"30,770",0.8,10.9,12.5,14.12,17.12,18.21,"22,660","26,000","29,360","35,620","37,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3050,Payroll and Timekeeping Clerks,broad,"49,560",0.4,14.54,18.21,22.89,28.87,34.38,"30,240","37,880","47,610","60,050","71,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,"49,560",0.4,14.54,18.21,22.89,28.87,34.38,"30,240","37,880","47,610","60,050","71,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,"44,930",0.5,14.46,17.74,21.71,24.26,29.09,"30,080","36,890","45,150","50,450","60,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,"44,930",0.5,14.46,17.74,21.71,24.26,29.09,"30,080","36,890","45,150","50,450","60,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,"34,930",0.3,13.52,14.14,17.46,18.03,22.27,"28,120","29,410","36,310","37,500","46,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,"34,930",0.3,13.52,14.14,17.46,18.03,22.27,"28,120","29,410","36,310","37,500","46,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,"47,830",0.9,14.71,17.81,22.55,26.38,30.59,"30,590","37,040","46,900","54,860","63,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,"47,830",0.9,14.71,17.81,22.55,26.38,30.59,"30,590","37,040","46,900","54,860","63,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4000,Information and Record Clerks,minor,"38,670",0.1,11.66,14.11,17.68,22.36,28.19,"24,260","29,340","36,770","46,520","58,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,"57,710",1.2,18.89,22.71,25.96,30.08,37.64,"39,290","47,230","54,000","62,570","78,290",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,"57,710",1.2,18.89,22.71,25.96,30.08,37.64,"39,290","47,230","54,000","62,570","78,290",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,"41,710",2.9,14.14,17.67,18.23,22.58,25.15,"29,420","36,750","37,920","46,960","52,310",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,"41,710",2.9,14.14,17.67,18.23,22.58,25.15,"29,420","36,750","37,920","46,960","52,310",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4030,"Court, Municipal, and License Clerks",broad,"44,870",0.2,13.98,17.64,21.45,23.19,29.32,"29,070","36,680","44,610","48,230","60,980",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,"44,870",0.2,13.98,17.64,21.45,23.19,29.32,"29,070","36,680","44,610","48,230","60,980",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"44,540",0.7,14.35,17.74,21.49,23.38,29.61,"29,840","36,890","44,710","48,620","61,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"44,540",0.7,14.35,17.74,21.49,23.38,29.61,"29,840","36,890","44,710","48,620","61,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"39,070",0.1,12.67,14.28,17.75,22.34,28.19,"26,340","29,700","36,920","46,460","58,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"39,070",0.1,12.67,14.28,17.75,22.34,28.19,"26,340","29,700","36,920","46,460","58,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"48,570",0.1,15.18,17.91,22.8,28.73,30.57,"31,580","37,250","47,420","59,760","63,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"48,570",0.1,15.18,17.91,22.8,28.73,30.57,"31,580","37,250","47,420","59,760","63,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,"36,820",0.7,11.53,14,17.48,22,23.65,"23,980","29,120","36,360","45,760","49,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,"36,820",0.7,11.53,14,17.48,22,23.65,"23,980","29,120","36,360","45,760","49,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"28,040",0.4,10.31,11.02,13.5,14.28,17.54,"21,440","22,910","28,080","29,700","36,470",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"28,040",0.4,10.31,11.02,13.5,14.28,17.54,"21,440","22,910","28,080","29,700","36,470",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4110,"Interviewers, Except Eligibility and Loan",broad,"38,840",0.3,13.78,14.44,17.89,22.22,24.23,"28,650","30,020","37,220","46,210","50,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"38,840",0.3,13.78,14.44,17.89,22.22,24.23,"28,650","30,020","37,220","46,210","50,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,"32,490",0.4,10.71,11.5,14.16,17.88,22.6,"22,270","23,910","29,450","37,200","47,000",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"32,490",0.4,10.71,11.5,14.16,17.88,22.6,"22,270","23,910","29,450","37,200","47,000",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4130,Loan Interviewers and Clerks,broad,"44,910",0.4,14.33,17.79,22.09,23.63,29.27,"29,800","37,000","45,940","49,140","60,870",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"44,910",0.4,14.33,17.79,22.09,23.63,29.27,"29,800","37,000","45,940","49,140","60,870",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,"41,250",1,14.23,17.47,18.19,22.58,24.88,"29,600","36,340","37,840","46,960","51,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"41,250",1,14.23,17.47,18.19,22.58,24.88,"29,600","36,340","37,840","46,960","51,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,"41,820",0.7,13.81,14.44,18.23,22.94,28.66,"28,730","30,040","37,920","47,700","59,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"41,820",0.7,13.81,14.44,18.23,22.94,28.66,"28,730","30,040","37,920","47,700","59,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"44,840",0.4,14.37,17.88,21.94,23.58,29.18,"29,890","37,180","45,630","49,050","60,680",,
